run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,e2e_delay_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
B2_udp,udp,none,none,,1,73,512,584,1785153631846484000,1785153631846485000,1785153631846485000,1785153631846490000,1785153631846542000,1785153631846550000,1785153631846550000,1785153631846551000,121647206,121615559,20.353,1.000,0.000,5.000,8.000,0.000,1.000,0.000,0,0,0
B2_udp,udp,none,none,,1,74,512,584,1785153631847474000,1785153631847474000,1785153631847474000,1785153631847477000,1785153631847522000,1785153631847529000,1785153631847530000,1785153631847530000,121647206,121615559,13.353,0.000,0.000,3.000,7.000,1.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,75,512,584,1785153631848482000,1785153631848483000,1785153631848483000,1785153631848486000,1785153631848531000,1785153631848539000,1785153631848539000,1785153631848539000,121647206,121615559,13.353,1.000,0.000,3.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,76,512,584,1785153631849474000,1785153631849475000,1785153631849475000,1785153631849477000,1785153631849518000,1785153631849525000,1785153631849525000,1785153631849525000,121647206,121615559,9.353,1.000,0.000,2.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,77,512,584,1785153631850482000,1785153631850483000,1785153631850483000,1785153631850486000,1785153631850533000,1785153631850540000,1785153631850540000,1785153631850540000,121647206,121615559,15.353,1.000,0.000,3.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,78,512,584,1785153631851475000,1785153631851475000,1785153631851475000,1785153631851478000,1785153631851511000,1785153631851519000,1785153631851519000,1785153631851519000,121647206,121615559,1.353,0.000,0.000,3.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,79,512,584,1785153631852477000,1785153631852477000,1785153631852478000,1785153631852480000,1785153631852515000,1785153631852523000,1785153631852523000,1785153631852523000,121647206,121615559,3.353,0.000,1.000,2.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,80,512,584,1785153631853476000,1785153631853477000,1785153631853477000,1785153631853479000,1785153631853526000,1785153631853534000,1785153631853534000,1785153631853534000,121647206,121615559,15.353,1.000,0.000,2.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,81,512,584,1785153631854493000,1785153631854493000,1785153631854494000,1785153631854498000,1785153631854554000,1785153631854561000,1785153631854561000,1785153631854561000,121647206,121615559,24.353,0.000,1.000,4.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,82,512,584,1785153631855478000,1785153631855478000,1785153631855479000,1785153631855481000,1785153631855529000,1785153631855537000,1785153631855537000,1785153631855537000,121647206,121615559,16.353,0.000,1.000,2.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,83,512,584,1785153631856479000,1785153631856480000,1785153631856480000,1785153631856483000,1785153631856528000,1785153631856536000,1785153631856536000,1785153631856536000,121647206,121615559,13.353,1.000,0.000,3.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,84,512,584,1785153631857482000,1785153631857483000,1785153631857483000,1785153631857485000,1785153631857531000,1785153631857539000,1785153631857539000,1785153631857539000,121647206,121615559,14.353,1.000,0.000,2.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,85,512,584,1785153631858476000,1785153631858476000,1785153631858476000,1785153631858479000,1785153631858511000,1785153631858519000,1785153631858519000,1785153631858519000,121647206,121615559,0.353,0.000,0.000,3.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,86,512,584,1785153631859487000,1785153631859488000,1785153631859488000,1785153631859493000,1785153631859545000,1785153631859553000,1785153631859553000,1785153631859553000,121647206,121615559,20.353,1.000,0.000,5.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,87,512,584,1785153631860481000,1785153631860482000,1785153631860482000,1785153631860487000,1785153631860536000,1785153631860544000,1785153631860544000,1785153631860544000,121647206,121615559,17.353,1.000,0.000,5.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,88,512,584,1785153631861475000,1785153631861475000,1785153631861475000,1785153631861478000,1785153631861508000,1785153631861515000,1785153631861515000,1785153631861515000,121647206,121615559,-1.647,0.000,0.000,3.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,89,512,584,1785153631862479000,1785153631862479000,1785153631862480000,1785153631862482000,1785153631862522000,1785153631862529000,1785153631862529000,1785153631862529000,121647206,121615559,8.353,0.000,1.000,2.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,90,512,584,1785153631863478000,1785153631863479000,1785153631863479000,1785153631863482000,1785153631863521000,1785153631863527000,1785153631863527000,1785153631863527000,121647206,121615559,7.353,1.000,0.000,3.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,91,512,584,1785153631864477000,1785153631864478000,1785153631864478000,1785153631864481000,1785153631864520000,1785153631864527000,1785153631864527000,1785153631864527000,121647206,121615559,7.353,1.000,0.000,3.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,92,512,584,1785153631865484000,1785153631865484000,1785153631865485000,1785153631865489000,1785153631865535000,1785153631865543000,1785153631865543000,1785153631865543000,121647206,121615559,14.353,0.000,1.000,4.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,93,512,584,1785153631866480000,1785153631866481000,1785153631866481000,1785153631866485000,1785153631866532000,1785153631866540000,1785153631866540000,1785153631866540000,121647206,121615559,15.353,1.000,0.000,4.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,94,512,584,1785153631867476000,1785153631867476000,1785153631867476000,1785153631867479000,1785153631867522000,1785153631867530000,1785153631867530000,1785153631867530000,121647206,121615559,11.353,0.000,0.000,3.000,8.000,0.000,0.000,0.000,0,0,0
